# x y z
-11.058406 -9.550442 0.060879
-11.058406 -9.047787 0.069192
-11.058406 -8.545132 0.070619
-11.058406 -8.042477 0.065418
-11.058406 -7.539822 0.054518
-11.058406 -7.037168 0.039307
-11.058406 -6.534513 0.021395
-11.058406 -6.031858 0.002391
-11.058406 -5.529203 -0.016283
-11.058406 -5.026548 -0.033506
-11.058406 -4.523893 -0.048522
-11.058406 -4.021239 -0.060936
-11.058406 -3.518584 -0.070675
-11.058406 -3.015929 -0.077912
-11.058406 -2.513274 -0.082989
-11.058406 -2.010619 -0.086332
-11.058406 -1.507964 -0.088380
-11.058406 -1.005310 -0.089529
-11.058406 -0.502655 -0.090087
-11.058406 0.000000 -0.090251
-11.058406 0.502655 -0.090087
-11.058406 1.005310 -0.089529
-11.058406 1.507964 -0.088380
-11.058406 2.010619 -0.086332
-11.058406 2.513274 -0.082989
-11.058406 3.015929 -0.077912
-11.058406 3.518584 -0.070675
-11.058406 4.021239 -0.060936
-11.058406 4.523893 -0.048522
-11.058406 5.026548 -0.033506
-11.058406 5.529203 -0.016283
-11.058406 6.031858 0.002391
-11.058406 6.534513 0.021395
-11.058406 7.037168 0.039307
-11.058406 7.539822 0.054518
-11.058406 8.042477 0.065418
-11.058406 8.545132 0.070619
-11.058406 9.047787 0.069192
-11.058406 9.550442 0.060879
-11.058406 10.053096 0.046241
-11.058406 10.555751 0.026691
-11.058406 11.058406 0.004410
-11.058406 11.561061 -0.017896
-11.058406 12.063716 -0.037334

-10.555751 -12.566371 -0.039419
-10.555751 -12.063716 -0.019737
-10.555751 -11.561061 0.003375
-10.555751 -11.058406 0.026691
-10.555751 -10.555751 0.047105
-10.555751 -10.053096 0.062072
-10.555751 -9.550442 0.069914
-10.555751 -9.047787 0.069961
-10.555751 -8.545132 0.062534
-10.555751 -8.042477 0.048781
-10.555751 -7.539822 0.030419
-10.555751 -7.037168 0.009441
-10.555751 -6.534513 -0.012174
-10.555751 -6.031858 -0.032694
-10.555751 -5.529203 -0.050798
-10.555751 -5.026548 -0.065645
-10.555751 -4.523893 -0.076881
-10.555751 -4.021239 -0.084570
-10.555751 -3.518584 -0.089102
-10.555751 -3.015929 -0.091076
-10.555751 -2.513274 -0.091195
-10.555751 -2.010619 -0.090168
-10.555751 -1.507964 -0.088642
-10.555751 -1.005310 -0.087153
-10.555751 -0.502655 -0.086098
-10.555751 0.000000 -0.085719
-10.555751 0.502655 -0.086098
-10.555751 1.005310 -0.087153
-10.555751 1.507964 -0.088642
-10.555751 2.010619 -0.090168
-10.555751 2.513274 -0.091195
-10.555751 3.015929 -0.091076
-10.555751 3.518584 -0.089102
-10.555751 4.021239 -0.084570
-10.555751 4.523893 -0.076881
-10.555751 5.026548 -0.065645
-10.555751 5.529203 -0.050798
-10.555751 6.031858 -0.032694
-10.555751 6.534513 -0.012174
-10.555751 7.037168 0.009441
-10.555751 7.539822 0.030419
-10.555751 8.042477 0.048781
-10.555751 8.545132 0.062534
-10.555751 9.047787 0.069961
-10.555751 9.550442 0.069914
-10.555751 10.053096 0.062072
-10.555751 10.555751 0.047105
-10.555751 11.058406 0.026691
-10.555751 11.561061 0.003375
-10.555751 12.063716 -0.019737

-10.053096 -12.566371 -0.023328
-10.053096 -12.063716 0.000288
-10.053096 -11.561061 0.024652
-10.053096 -11.058406 0.046241
-10.053096 -10.555751 0.062072
-10.053096 -10.053096 0.070112
-10.053096 -9.550442 0.069489
-10.053096 -9.047787 0.060513
-10.053096 -8.545132 0.044512
-10.053096 -8.042477 0.023538
-10.053096 -7.539822 -0.000000
-10.053096 -7.037168 -0.023693
-10.053096 -6.534513 -0.045439
-10.053096 -6.031858 -0.063660
-10.053096 -5.529203 -0.077400
-10.053096 -5.026548 -0.086332
-10.053096 -4.523893 -0.090674
-10.053096 -4.021239 -0.091056
-10.053096 -3.518584 -0.088371
-10.053096 -3.015929 -0.083621
-10.053096 -2.513274 -0.077801
-10.053096 -2.010619 -0.071807
-10.053096 -1.507964 -0.066388
-10.053096 -1.005310 -0.062118
-10.053096 -0.502655 -0.059400
-10.053096 0.000000 -0.058468
-10.053096 0.502655 -0.059400
-10.053096 1.005310 -0.062118
-10.053096 1.507964 -0.066388
-10.053096 2.010619 -0.071807
-10.053096 2.513274 -0.077801
-10.053096 3.015929 -0.083621
-10.053096 3.518584 -0.088371
-10.053096 4.021239 -0.091056
-10.053096 4.523893 -0.090674
-10.053096 5.026548 -0.086332
-10.053096 5.529203 -0.077400
-10.053096 6.031858 -0.063660
-10.053096 6.534513 -0.045439
-10.053096 7.037168 -0.023693
-10.053096 7.539822 -0.000000
-10.053096 8.042477 0.023538
-10.053096 8.545132 0.044512
-10.053096 9.047787 0.060513
-10.053096 9.550442 0.069489
-10.053096 10.053096 0.070112
-10.053096 10.555751 0.062072
-10.053096 11.058406 0.046241
-10.053096 11.561061 0.024652
-10.053096 12.063716 0.000288

-9.550442 -12.566371 -0.004793
-9.550442 -12.063716 0.020535
-9.550442 -11.561061 0.043586
-9.550442 -11.058406 0.060879
-9.550442 -10.555751 0.069914
-9.550442 -10.053096 0.069489
-9.550442 -9.550442 0.059791
-9.550442 -9.047787 0.042250
-9.550442 -8.545132 0.019219
-9.550442 -8.042477 -0.006455
-9.550442 -7.539822 -0.031881
-9.550442 -7.037168 -0.054516
-9.550442 -6.534513 -0.072453
-9.550442 -6.031858 -0.084570
-9.550442 -5.529203 -0.090544
-9.550442 -5.026548 -0.090753
-9.550442 -4.523893 -0.086098
-9.550442 -4.021239 -0.077801
-9.550442 -3.518584 -0.067202
-9.550442 -3.015929 -0.055596
-9.550442 -2.513274 -0.044119
-9.550442 -2.010619 -0.033687
-9.550442 -1.507964 -0.024984
-9.550442 -1.005310 -0.018482
-9.550442 -0.502655 -0.014475
-9.550442 0.000000 -0.013123
-9.550442 0.502655 -0.014475
-9.550442 1.005310 -0.018482
-9.550442 1.507964 -0.024984
-9.550442 2.010619 -0.033687
-9.550442 2.513274 -0.044119
-9.550442 3.015929 -0.055596
-9.550442 3.518584 -0.067202
-9.550442 4.021239 -0.077801
-9.550442 4.523893 -0.086098
-9.550442 5.026548 -0.090753
-9.550442 5.529203 -0.090544
-9.550442 6.031858 -0.084570
-9.550442 6.534513 -0.072453
-9.550442 7.037168 -0.054516
-9.550442 7.539822 -0.031881
-9.550442 8.042477 -0.006455
-9.550442 8.545132 0.019219
-9.550442 9.047787 0.042250
-9.550442 9.550442 0.059791
-9.550442 10.053096 0.069489
-9.550442 10.555751 0.069914
-9.550442 11.058406 0.060879
-9.550442 11.561061 0.043586
-9.550442 12.063716 0.020535

-9.047787 -12.566371 0.014298
-9.047787 -12.063716 0.038979
-9.047787 -11.561061 0.058303
-9.047787 -11.058406 0.069192
-9.047787 -10.555751 0.069961
-9.047787 -10.053096 0.060513
-9.047787 -9.550442 0.042250
-9.047787 -9.047787 0.017751
-9.047787 -8.545132 -0.009717
-9.047787 -8.042477 -0.036735
-9.047787 -7.539822 -0.060242
-9.047787 -7.037168 -0.077912
-9.047787 -6.534513 -0.088380
-9.047787 -6.031858 -0.091284
-9.047787 -5.529203 -0.087153
-9.047787 -5.026548 -0.077189
-9.047787 -4.523893 -0.062998
-9.047787 -4.021239 -0.046314
-9.047787 -3.518584 -0.028774
-9.047787 -3.015929 -0.011763
-9.047787 -2.513274 0.003664
-9.047787 -2.010619 0.016793
-9.047787 -1.507964 0.027203
-9.047787 -1.005310 0.034691
-9.047787 -0.502655 0.039189
-9.047787 0.000000 0.040687
-9.047787 0.502655 0.039189
-9.047787 1.005310 0.034691
-9.047787 1.507964 0.027203
-9.047787 2.010619 0.016793
-9.047787 2.513274 0.003664
-9.047787 3.015929 -0.011763
-9.047787 3.518584 -0.028774
-9.047787 4.021239 -0.046314
-9.047787 4.523893 -0.062998
-9.047787 5.026548 -0.077189
-9.047787 5.529203 -0.087153
-9.047787 6.031858 -0.091284
-9.047787 6.534513 -0.088380
-9.047787 7.037168 -0.077912
-9.047787 7.539822 -0.060242
-9.047787 8.042477 -0.036735
-9.047787 8.545132 -0.009717
-9.047787 9.047787 0.017751
-9.047787 9.550442 0.042250
-9.047787 10.053096 0.060513
-9.047787 10.555751 0.069961
-9.047787 11.058406 0.069192
-9.047787 11.561061 0.058303
-9.047787 12.063716 0.038979

-8.545132 -12.566371 0.032210
-8.545132 -12.063716 0.053998
-8.545132 -11.561061 0.067580
-8.545132 -11.058406 0.070619
-8.545132 -10.555751 0.062534
-8.545132 -10.053096 0.044512
-8.545132 -9.550442 0.019219
-8.545132 -9.047787 -0.009717
-8.545132 -8.545132 -0.038339
-8.545132 -8.042477 -0.062987
-8.545132 -7.539822 -0.080810
-8.545132 -7.037168 -0.090087
-8.545132 -6.534513 -0.090333
-8.545132 -6.031858 -0.082198
-8.545132 -5.529203 -0.067202
-8.545132 -5.026548 -0.047393
-8.545132 -4.523893 -0.024984
-8.545132 -4.021239 -0.002038
-8.545132 -3.518584 0.019754
-8.545132 -3.015929 0.039189
-8.545132 -2.513274 0.055562
-8.545132 -2.010619 0.068603
-8.545132 -1.507964 0.078354
-8.545132 -1.005310 0.085033
-8.545132 -0.502655 0.088905
-8.545132 0.000000 0.090170
-8.545132 0.502655 0.088905
-8.545132 1.005310 0.085033
-8.545132 1.507964 0.078354
-8.545132 2.010619 0.068603
-8.545132 2.513274 0.055562
-8.545132 3.015929 0.039189
-8.545132 3.518584 0.019754
-8.545132 4.021239 -0.002038
-8.545132 4.523893 -0.024984
-8.545132 5.026548 -0.047393
-8.545132 5.529203 -0.067202
-8.545132 6.031858 -0.082198
-8.545132 6.534513 -0.090333
-8.545132 7.037168 -0.090087
-8.545132 7.539822 -0.080810
-8.545132 8.042477 -0.062987
-8.545132 8.545132 -0.038339
-8.545132 9.047787 -0.009717
-8.545132 9.550442 0.019219
-8.545132 10.053096 0.044512
-8.545132 10.555751 0.062534
-8.545132 11.058406 0.070619
-8.545132 11.561061 0.067580
-8.545132 12.063716 0.053998

-8.042477 -12.566371 0.047534
-8.042477 -12.063716 0.064511
-8.042477 -11.561061 0.070903
-8.042477 -11.058406 0.065418
-8.042477 -10.555751 0.048781
-8.042477 -10.053096 0.023538
-8.042477 -9.550442 -0.006455
-8.042477 -9.047787 -0.036735
-8.042477 -8.545132 -0.062987
-8.042477 -8.042477 -0.081708
-8.042477 -7.539822 -0.090674
-8.042477 -7.037168 -0.089144
-8.042477 -6.534513 -0.077801
-8.042477 -6.031858 -0.058468
-8.042477 -5.529203 -0.033687
-8.042477 -5.026548 -0.006248
-8.042477 -4.523893 0.021239
-8.042477 -4.021239 0.046666
-8.042477 -3.518584 0.068603
-8.042477 -3.015929 0.086336
-8.042477 -2.513274 0.099785
-8.042477 -2.010619 0.109342
-8.042477 -1.507964 0.115669
-8.042477 -1.005310 0.119511
-8.042477 -0.502655 0.121520
-8.042477 0.000000 0.122137
-8.042477 0.502655 0.121520
-8.042477 1.005310 0.119511
-8.042477 1.507964 0.115669
-8.042477 2.010619 0.109342
-8.042477 2.513274 0.099785
-8.042477 3.015929 0.086336
-8.042477 3.518584 0.068603
-8.042477 4.021239 0.046666
-8.042477 4.523893 0.021239
-8.042477 5.026548 -0.006248
-8.042477 5.529203 -0.033687
-8.042477 6.031858 -0.058468
-8.042477 6.534513 -0.077801
-8.042477 7.037168 -0.089144
-8.042477 7.539822 -0.090674
-8.042477 8.042477 -0.081708
-8.042477 8.545132 -0.062987
-8.042477 9.047787 -0.036735
-8.042477 9.550442 -0.006455
-8.042477 10.053096 0.023538
-8.042477 10.555751 0.048781
-8.042477 11.058406 0.065418
-8.042477 11.561061 0.070903
-8.042477 12.063716 0.064511

-7.539822 -12.566371 0.059298
-7.539822 -12.063716 0.070015
-7.539822 -11.561061 0.068430
-7.539822 -11.058406 0.054518
-7.539822 -10.555751 0.030419
-7.539822 -10.053096 -0.000000
-7.539822 -9.550442 -0.031881
-7.539822 -9.047787 -0.060242
-7.539822 -8.545132 -0.080810
-7.539822 -8.042477 -0.090674
-7.539822 -7.539822 -0.088642
-7.539822 -7.037168 -0.075273
-7.539822 -6.534513 -0.052612
-7.539822 -6.031858 -0.023702
-7.539822 -5.529203 0.007999
-7.539822 -5.026548 0.039189
-7.539822 -4.523893 0.067178
-7.539822 -4.021239 0.090170
-7.539822 -3.518584 0.107348
-7.539822 -3.015929 0.118791
-7.539822 -2.513274 0.125271
-7.539822 -2.010619 0.127986
-7.539822 -1.507964 0.128291
-7.539822 -1.005310 0.127462
-7.539822 -0.502655 0.126525
-7.539822 0.000000 0.126138
-7.539822 0.502655 0.126525
-7.539822 1.005310 0.127462
-7.539822 1.507964 0.128291
-7.539822 2.010619 0.127986
-7.539822 2.513274 0.125271
-7.539822 3.015929 0.118791
-7.539822 3.518584 0.107348
-7.539822 4.021239 0.090170
-7.539822 4.523893 0.067178
-7.539822 5.026548 0.039189
-7.539822 5.529203 0.007999
-7.539822 6.031858 -0.023702
-7.539822 6.534513 -0.052612
-7.539822 7.037168 -0.075273
-7.539822 7.539822 -0.088642
-7.539822 8.042477 -0.090674
-7.539822 8.545132 -0.080810
-7.539822 9.047787 -0.060242
-7.539822 9.550442 -0.031881
-7.539822 10.053096 -0.000000
-7.539822 10.555751 0.030419
-7.539822 11.058406 0.054518
-7.539822 11.561061 0.068430
-7.539822 12.063716 0.070015

-7.037168 -12.566371 0.067000
-7.037168 -12.063716 0.070558
-7.037168 -11.561061 0.060865
-7.037168 -11.058406 0.039307
-7.037168 -10.555751 0.009441
-7.037168 -10.053096 -0.023693
-7.037168 -9.550442 -0.054516
-7.037168 -9.047787 -0.077912
-7.037168 -8.545132 -0.090087
-7.037168 -8.042477 -0.089144
-7.037168 -7.539822 -0.075273
-7.037168 -7.037168 -0.050561
-7.037168 -6.534513 -0.018482
-7.037168 -6.031858 0.016793
-7.037168 -5.529203 0.051128
-7.037168 -5.026548 0.081057
-7.037168 -4.523893 0.104214
-7.037168 -4.021239 0.119511
-7.037168 -3.518584 0.127088
-7.037168 -3.015929 0.128067
-7.037168 -2.513274 0.124204
-7.037168 -2.010619 0.117528
-7.037168 -1.507964 0.110018
-7.037168 -1.005310 0.103373
-7.037168 -0.502655 0.098866
-7.037168 0.000000 0.097276
-7.037168 0.502655 0.098866
-7.037168 1.005310 0.103373
-7.037168 1.507964 0.110018
-7.037168 2.010619 0.117528
-7.037168 2.513274 0.124204
-7.037168 3.015929 0.128067
-7.037168 3.518584 0.127088
-7.037168 4.021239 0.119511
-7.037168 4.523893 0.104214
-7.037168 5.026548 0.081057
-7.037168 5.529203 0.051128
-7.037168 6.031858 0.016793
-7.037168 6.534513 -0.018482
-7.037168 7.037168 -0.050561
-7.037168 7.539822 -0.075273
-7.037168 8.042477 -0.089144
-7.037168 8.545132 -0.090087
-7.037168 9.047787 -0.077912
-7.037168 9.550442 -0.054516
-7.037168 10.053096 -0.023693
-7.037168 10.555751 0.009441
-7.037168 11.058406 0.039307
-7.037168 11.561061 0.060865
-7.037168 12.063716 0.070558

-6.534513 -12.566371 0.070577
-6.534513 -12.063716 0.066631
-6.534513 -11.561061 0.049290
-6.534513 -11.058406 0.021395
-6.534513 -10.555751 -0.012174
-6.534513 -10.053096 -0.045439
-6.534513 -9.550442 -0.072453
-6.534513 -9.047787 -0.088380
-6.534513 -8.545132 -0.090333
-6.534513 -8.042477 -0.077801
-6.534513 -7.539822 -0.052612
-6.534513 -7.037168 -0.018482
-6.534513 -6.534513 0.019754
-6.534513 -6.031858 0.057032
-6.534513 -5.529203 0.088905
-6.534513 -5.026548 0.112182
-6.534513 -4.523893 0.125271
-6.534513 -4.021239 0.128196
-6.534513 -3.518584 0.122342
-6.534513 -3.015929 0.110018
-6.534513 -2.513274 0.093966
-6.534513 -2.010619 0.076907
-6.534513 -1.507964 0.061220
-6.534513 -1.005310 0.048756
-6.534513 -0.502655 0.040792
-6.534513 0.000000 0.038058
-6.534513 0.502655 0.040792
-6.534513 1.005310 0.048756
-6.534513 1.507964 0.061220
-6.534513 2.010619 0.076907
-6.534513 2.513274 0.093966
-6.534513 3.015929 0.110018
-6.534513 3.518584 0.122342
-6.534513 4.021239 0.128196
-6.534513 4.523893 0.125271
-6.534513 5.026548 0.112182
-6.534513 5.529203 0.088905
-6.534513 6.031858 0.057032
-6.534513 6.534513 0.019754
-6.534513 7.037168 -0.018482
-6.534513 7.539822 -0.052612
-6.534513 8.042477 -0.077801
-6.534513 8.545132 -0.090333
-6.534513 9.047787 -0.088380
-6.534513 9.550442 -0.072453
-6.534513 10.053096 -0.045439
-6.534513 10.555751 -0.012174
-6.534513 11.058406 0.021395
-6.534513 11.561061 0.049290
-6.534513 12.063716 0.066631

-6.031858 -12.566371 0.070338
-6.031858 -12.063716 0.059045
-6.031858 -11.561061 0.034978
-6.031858 -11.058406 0.002391
-6.031858 -10.555751 -0.032694
-6.031858 -10.053096 -0.063660
-6.031858 -9.550442 -0.084570
-6.031858 -9.047787 -0.091284
-6.031858 -8.545132 -0.082198
-6.031858 -8.042477 -0.058468
-6.031858 -7.539822 -0.023702
-6.031858 -7.037168 0.016793
-6.031858 -6.534513 0.057032
-6.031858 -6.031858 0.091422
-6.031858 -5.529203 0.115669
-6.031858 -5.026548 0.127360
-6.031858 -4.523893 0.126138
-6.031858 -4.021239 0.113490
-6.031858 -3.518584 0.092245
-6.031858 -3.015929 0.065915
-6.031858 -2.513274 0.038058
-6.031858 -2.010619 0.011777
-6.031858 -1.507964 -0.010558
-6.031858 -1.005310 -0.027364
-6.031858 -0.502655 -0.037733
-6.031858 0.000000 -0.041229
-6.031858 0.502655 -0.037733
-6.031858 1.005310 -0.027364
-6.031858 1.507964 -0.010558
-6.031858 2.010619 0.011777
-6.031858 2.513274 0.038058
-6.031858 3.015929 0.065915
-6.031858 3.518584 0.092245
-6.031858 4.021239 0.113490
-6.031858 4.523893 0.126138
-6.031858 5.026548 0.127360
-6.031858 5.529203 0.115669
-6.031858 6.031858 0.091422
-6.031858 6.534513 0.057032
-6.031858 7.037168 0.016793
-6.031858 7.539822 -0.023702
-6.031858 8.042477 -0.058468
-6.031858 8.545132 -0.082198
-6.031858 9.047787 -0.091284
-6.031858 9.550442 -0.084570
-6.031858 10.053096 -0.063660
-6.031858 10.555751 -0.032694
-6.031858 11.058406 0.002391
-6.031858 11.561061 0.034978
-6.031858 12.063716 0.059045

-5.529203 -12.566371 0.066855
-5.529203 -12.063716 0.048781
-5.529203 -11.561061 0.019219
-5.529203 -11.058406 -0.016283
-5.529203 -10.555751 -0.050798
-5.529203 -10.053096 -0.077400
-5.529203 -9.550442 -0.090544
-5.529203 -9.047787 -0.087153
-5.529203 -8.545132 -0.067202
-5.529203 -8.042477 -0.033687
-5.529203 -7.539822 0.007999
-5.529203 -7.037168 0.051128
-5.529203 -6.534513 0.088905
-5.529203 -6.031858 0.115669
-5.529203 -5.529203 0.127810
-5.529203 -5.026548 0.124204
-5.529203 -4.523893 0.106160
-5.529203 -4.021239 0.076907
-5.529203 -3.518584 0.040792
-5.529203 -3.015929 0.002391
-5.529203 -2.513274 -0.034255
-5.529203 -2.010619 -0.066152
-5.529203 -1.507964 -0.091504
-5.529203 -1.005310 -0.109566
-5.529203 -0.502655 -0.120272
-5.529203 0.000000 -0.123806
-5.529203 0.502655 -0.120272
-5.529203 1.005310 -0.109566
-5.529203 1.507964 -0.091504
-5.529203 2.010619 -0.066152
-5.529203 2.513274 -0.034255
-5.529203 3.015929 0.002391
-5.529203 3.518584 0.040792
-5.529203 4.021239 0.076907
-5.529203 4.523893 0.106160
-5.529203 5.026548 0.124204
-5.529203 5.529203 0.127810
-5.529203 6.031858 0.115669
-5.529203 6.534513 0.088905
-5.529203 7.037168 0.051128
-5.529203 7.539822 0.007999
-5.529203 8.042477 -0.033687
-5.529203 8.545132 -0.067202
-5.529203 9.047787 -0.087153
-5.529203 9.550442 -0.090544
-5.529203 10.053096 -0.077400
-5.529203 10.555751 -0.050798
-5.529203 11.058406 -0.016283
-5.529203 11.561061 0.019219
-5.529203 12.063716 0.048781

-5.026548 -12.566371 0.060865
-5.026548 -12.063716 0.036862
-5.026548 -11.561061 0.003184
-5.026548 -11.058406 -0.033506
-5.026548 -10.555751 -0.065645
-5.026548 -10.053096 -0.086332
-5.026548 -9.550442 -0.090753
-5.026548 -9.047787 -0.077189
-5.026548 -8.545132 -0.047393
-5.026548 -8.042477 -0.006248
-5.026548 -7.539822 0.039189
-5.026548 -7.037168 0.081057
-5.026548 -6.534513 0.112182
-5.026548 -6.031858 0.127360
-5.026548 -5.529203 0.124204
-5.026548 -5.026548 0.103373
-5.026548 -4.523893 0.068199
-5.026548 -4.021239 0.023820
-5.026548 -3.518584 -0.023953
-5.026548 -3.015929 -0.069759
-5.026548 -2.513274 -0.109566
-5.026548 -2.010619 -0.141114
-5.026548 -1.507964 -0.163880
-5.026548 -1.005310 -0.178623
-5.026548 -0.502655 -0.186675
-5.026548 0.000000 -0.189207
-5.026548 0.502655 -0.186675
-5.026548 1.005310 -0.178623
-5.026548 1.507964 -0.163880
-5.026548 2.010619 -0.141114
-5.026548 2.513274 -0.109566
-5.026548 3.015929 -0.069759
-5.026548 3.518584 -0.023953
-5.026548 4.021239 0.023820
-5.026548 4.523893 0.068199
-5.026548 5.026548 0.103373
-5.026548 5.529203 0.124204
-5.026548 6.031858 0.127360
-5.026548 6.534513 0.112182
-5.026548 7.037168 0.081057
-5.026548 7.539822 0.039189
-5.026548 8.042477 -0.006248
-5.026548 8.545132 -0.047393
-5.026548 9.047787 -0.077189
-5.026548 9.550442 -0.090753
-5.026548 10.053096 -0.086332
-5.026548 10.555751 -0.065645
-5.026548 11.058406 -0.033506
-5.026548 11.561061 0.003184
-5.026548 12.063716 0.036862

-4.523893 -12.566371 0.053160
-4.523893 -12.063716 0.024244
-4.523893 -11.561061 -0.012174
-4.523893 -11.058406 -0.048522
-4.523893 -10.555751 -0.076881
-4.523893 -10.053096 -0.090674
-4.523893 -9.550442 -0.086098
-4.523893 -9.047787 -0.062998
-4.523893 -8.545132 -0.024984
-4.523893 -8.042477 0.021239
-4.523893 -7.539822 0.067178
-4.523893 -7.037168 0.104214
-4.523893 -6.534513 0.125271
-4.523893 -6.031858 0.126138
-4.523893 -5.529203 0.106160
-4.523893 -5.026548 0.068199
-4.523893 -4.523893 0.017868
-4.523893 -4.021239 -0.037733
-4.523893 -3.518584 -0.091504
-4.523893 -3.015929 -0.137709
-4.523893 -2.513274 -0.172908
-4.523893 -2.010619 -0.196294
